,data,30,60,90,180,360,1800,3600,10800
0,2017-02-01,-7.17,7.36,-1.12,0.54,2.45,3.9,5.87,12.94
1,2017-02-02,-7.17,7.36,5.6,3.89,2.45,4.19,6.07,13.04
2,2017-02-03,-7.17,3.23,2.81,2.44,2.45,4.19,5.99,13.11
3,2017-02-04,-7.17,3.23,2.81,2.44,2.45,4.19,5.99,13.11
4,2017-02-05,-7.17,3.23,2.81,2.44,2.45,4.19,5.99,13.11
5,2017-02-06,2.94,2.41,2.81,2.44,2.28,3.88,5.9,13.11
6,2017-02-07,0.2,2.41,1.25,2.44,2.05,3.8,5.83,12.85
7,2017-02-08,8.33,2.41,3.98,3.03,2.05,3.93,5.9,12.95
8,2017-02-09,8.33,1.85,1.86,1.97,2.05,3.92,5.86,13.1
9,2017-02-10,8.33,3.47,2.94,2.52,2.42,3.92,5.93,13.0
10,2017-02-11,8.33,3.47,2.94,2.52,2.42,3.92,5.93,13.0
11,2017-02-12,8.33,3.47,2.94,2.52,2.42,3.92,5.93,13.0
12,2017-02-13,3.27,3.47,2.94,2.52,2.29,3.96,5.89,13.0
13,2017-02-14,9.5,3.47,4.46,2.52,2.8,4.09,5.97,13.04
14,2017-02-15,17.93,3.47,7.29,4.62,2.8,4.26,5.97,12.96
15,2017-02-16,17.93,2.34,2.21,2.07,2.8,3.97,5.87,12.92
16,2017-02-17,17.93,-5.96,-3.34,-0.73,2.8,3.97,5.58,12.5
17,2017-02-18,17.93,-5.96,-3.34,-0.73,2.8,3.97,5.58,12.5
18,2017-02-19,17.93,-5.96,-3.34,-0.73,2.8,3.97,5.58,12.5
19,2017-02-20,4.95,-5.96,-3.34,-0.73,2.37,3.94,5.79,12.5
20,2017-02-21,1.51,-5.96,1.77,-0.73,2.1,3.88,5.76,12.74
21,2017-02-22,9.56,-5.96,4.46,3.2,2.1,4.04,5.76,12.64
22,2017-02-23,9.56,6.61,5.05,3.49,2.1,4.03,5.82,12.84
23,2017-02-24,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
24,2017-02-25,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
25,2017-02-26,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
26,2017-02-27,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
27,2017-02-28,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
28,2017-03-01,9.56,-6.73,-3.85,-0.95,0.68,4.03,5.49,12.55
29,2017-03-02,9.56,-6.73,-3.51,-0.76,0.68,3.69,5.59,12.68
30,2017-03-03,9.56,1.33,1.57,1.81,2.1,3.69,5.82,12.83
31,2017-03-04,9.56,1.33,1.57,1.81,2.1,3.69,5.82,12.83
32,2017-03-05,9.56,1.33,1.57,1.81,2.1,3.69,5.82,12.83
33,2017-03-06,7.95,5.01,1.57,1.81,2.7,4.03,5.84,12.83
34,2017-03-07,0.02,5.01,1.29,1.81,2.01,3.82,5.69,12.65
35,2017-03-08,-13.21,5.01,-3.14,-0.56,2.01,3.68,5.64,12.77
36,2017-03-09,-13.21,-5.62,-3.08,-0.51,2.01,3.76,5.69,12.85
37,2017-03-10,-13.21,7.41,5.61,3.81,3.1,3.76,6.0,12.93
38,2017-03-11,-13.21,7.41,5.61,3.81,3.1,3.76,6.0,12.93
39,2017-03-12,-13.21,7.41,5.61,3.81,3.1,3.76,6.0,12.93
40,2017-03-13,6.56,4.27,5.61,3.81,2.59,4.12,5.92,12.93
41,2017-03-14,-7.86,4.27,-1.41,3.81,1.34,3.87,5.75,12.94
42,2017-03-15,-7.86,4.27,8.86,5.45,1.34,4.39,6.06,12.98
43,2017-03-16,-7.86,11.9,8.61,5.33,1.34,4.39,6.04,12.97
44,2017-03-17,-7.86,3.5,8.61,2.5,2.43,4.39,5.76,12.74
45,2017-03-18,-7.86,3.5,8.61,2.5,2.43,4.39,5.76,12.74
46,2017-03-19,-7.86,3.5,8.61,2.5,2.43,4.39,5.76,12.74
47,2017-03-20,15.33,8.74,8.61,2.5,3.27,4.09,5.79,12.74
48,2017-03-21,4.06,8.74,2.56,2.5,2.29,3.87,5.63,12.52
49,2017-03-22,4.06,8.74,0.05,0.97,2.29,3.72,5.52,12.55
50,2017-03-23,4.06,-4.24,-2.28,-0.2,2.29,3.59,5.45,12.25
51,2017-03-24,4.06,5.14,3.95,2.91,2.58,3.59,5.7,12.44
52,2017-03-25,4.06,5.14,3.95,2.91,2.58,3.59,5.7,12.44
53,2017-03-26,4.06,5.14,3.95,2.91,2.58,3.59,5.7,12.44
54,2017-03-27,-0.04,0.96,3.95,2.91,1.89,3.59,5.61,12.44
55,2017-03-28,-1.39,0.96,0.69,2.91,1.86,3.86,5.62,12.53
56,2017-03-29,6.63,0.96,3.33,2.68,1.86,3.95,5.66,12.56
57,2017-03-30,6.63,-0.04,0.5,1.26,1.86,3.79,5.66,12.42
58,2017-03-31,6.63,1.12,1.29,1.61,1.97,3.79,5.66,12.55
59,2017-04-01,6.63,1.12,1.29,1.61,1.97,3.79,5.66,12.55
60,2017-04-02,6.63,1.12,1.29,1.61,1.97,3.79,5.66,12.55
61,2017-04-03,23.5,12.73,1.29,1.61,3.9,4.25,5.9,12.55
62,2017-04-04,8.95,12.73,4.12,1.61,3.9,4.0,5.75,12.53
63,2017-04-05,14.59,12.73,6.05,4.01,3.9,4.11,5.82,12.82
64,2017-04-06,14.59,-6.93,-4.07,-1.02,3.9,3.6,5.53,12.6
65,2017-04-07,14.59,-4.73,-2.58,-0.24,1.06,3.6,5.59,12.51
66,2017-04-08,14.59,-4.73,-2.58,-0.24,1.06,3.6,5.59,12.51
67,2017-04-09,14.59,-4.73,-2.58,-0.24,1.06,3.6,5.59,12.51
68,2017-04-10,-0.24,0.92,-2.58,-0.24,2.04,3.91,5.71,12.51
69,2017-04-11,5.02,0.92,2.95,-0.24,2.47,3.98,5.71,12.65
70,2017-04-12,-2.87,0.92,0.31,1.22,2.47,3.76,5.54,12.4
71,2017-04-13,-2.87,2.66,2.4,2.25,2.47,3.8,5.53,12.37
72,2017-04-14,-2.87,2.66,2.4,2.25,2.47,3.8,5.53,12.37
73,2017-04-15,-2.87,2.66,2.4,2.25,2.47,3.8,5.53,12.37
74,2017-04-16,-2.87,2.66,2.4,2.25,2.47,3.8,5.53,12.37
75,2017-04-17,11.87,6.75,2.4,2.25,2.9,3.86,5.54,12.37
76,2017-04-18,-0.69,6.75,0.93,2.25,1.87,3.63,5.38,12.12
77,2017-04-19,-14.59,6.75,-3.69,-0.81,1.87,3.28,5.14,11.77
78,2017-04-20,-14.59,-3.22,-1.44,0.3,1.87,3.38,5.19,12.04
79,2017-04-21,-14.59,-3.22,-1.44,0.3,1.87,3.38,5.19,12.04
80,2017-04-22,-14.59,-3.22,-1.44,0.3,1.87,3.38,5.19,12.04
81,2017-04-23,-14.59,-3.22,-1.44,0.3,1.87,3.38,5.19,12.04
82,2017-04-24,7.67,4.67,-1.44,0.3,2.56,3.68,5.35,12.04
83,2017-04-25,-8.97,4.67,-1.84,0.3,1.14,3.33,5.08,11.66
84,2017-04-26,-7.58,4.67,-1.46,0.21,1.14,3.37,5.11,11.71
85,2017-04-27,-7.58,3.02,2.71,2.32,1.14,3.62,5.26,11.92
86,2017-04-28,-7.58,1.57,1.77,1.86,2.04,3.62,5.24,11.91
87,2017-04-29,-7.58,1.57,1.77,1.86,2.04,3.62,5.24,11.91
88,2017-04-30,-7.58,1.57,1.77,1.86,2.04,3.62,5.24,11.91
89,2017-05-01,-7.58,1.57,1.77,1.86,2.04,3.62,5.24,11.91
90,2017-05-02,20.49,1.57,8.06,1.86,3.62,3.88,5.43,12.15
91,2017-05-03,10.73,1.57,4.85,3.39,3.62,3.71,5.33,11.83
92,2017-05-04,10.73,-5.41,-2.81,-0.47,3.62,3.25,5.05,11.61
93,2017-05-05,10.73,2.05,2.12,2.0,2.02,3.25,5.3,11.98
94,2017-05-06,10.73,2.05,2.12,2.0,2.02,3.25,5.3,11.98
95,2017-05-07,10.73,2.05,2.12,2.0,2.02,3.25,5.3,11.98
96,2017-05-08,-5.52,-1.95,2.12,2.0,1.34,3.38,5.17,11.98
97,2017-05-09,5.0,-1.95,2.84,2.0,2.2,3.59,5.3,11.97
98,2017-05-10,11.38,-1.95,5.0,3.43,2.2,3.76,5.47,12.24
99,2017-05-11,11.38,3.51,3.05,2.45,2.2,3.76,5.34,12.05
100,2017-05-12,11.38,8.13,6.12,3.99,3.09,3.76,5.41,12.15
101,2017-05-13,11.38,8.13,6.12,3.99,3.09,3.76,5.41,12.15
102,2017-05-14,11.38,8.13,6.12,3.99,3.09,3.76,5.41,12.15
103,2017-05-15,12.58,7.21,6.12,3.99,2.93,3.77,5.45,12.15
104,2017-05-16,12.58,7.21,2.39,3.99,2.19,3.6,5.34,12.04
105,2017-05-17,-10.29,7.21,-2.17,-0.1,2.19,3.6,5.34,11.74
106,2017-05-18,-10.29,-39.08,-25.34,-11.54,2.19,2.09,4.32,11.12
107,2017-05-19,-10.29,24.11,16.84,-11.54,6.08,2.09,5.75,12.45
108,2017-05-20,-10.29,24.11,16.84,-11.54,6.08,2.09,5.75,12.45
109,2017-05-21,-10.29,24.11,16.84,-11.54,6.08,2.09,5.75,12.45
110,2017-05-22,3.76,3.01,16.84,-11.54,2.57,3.67,5.32,12.45
111,2017-05-23,9.19,3.01,4.42,-11.54,2.98,3.8,5.42,11.98
112,2017-05-24,1.05,3.01,1.65,1.91,2.98,3.67,5.41,12.16
113,2017-05-25,1.05,-2.78,-1.24,0.49,2.98,3.56,5.38,12.13
114,2017-05-26,1.05,6.44,4.87,3.52,3.06,3.56,5.61,12.29
115,2017-05-27,1.05,6.44,4.87,3.52,3.06,3.56,5.61,12.29
116,2017-05-28,1.05,6.44,4.87,3.52,3.06,3.56,5.61,12.29
117,2017-05-29,-1.67,0.17,4.87,3.52,2.01,3.67,5.46,12.29
118,2017-05-30,5.36,0.17,2.92,3.52,2.54,3.79,5.58,12.41
119,2017-05-31,11.87,0.17,5.2,3.7,2.54,3.91,5.65,12.41
120,2017-06-01,11.87,0.68,1.02,1.65,2.54,3.69,5.48,12.45
121,2017-06-02,11.87,-2.04,-0.77,0.79,1.65,3.69,5.41,12.15
122,2017-06-03,11.87,-2.04,-0.77,0.79,1.65,3.69,5.41,12.15
123,2017-06-04,11.87,-2.04,-0.77,0.79,1.65,3.69,5.41,12.15
124,2017-06-05,-17.43,-7.6,-0.77,0.79,1.65,3.36,5.29,12.15
125,2017-06-06,4.25,-7.6,2.71,0.79,2.56,3.83,5.63,12.48
126,2017-06-07,3.7,-7.6,2.53,2.45,2.56,3.8,5.6,12.48
127,2017-06-08,3.7,3.13,2.72,2.58,2.56,3.86,5.62,12.46
128,2017-06-09,3.7,1.59,2.72,2.08,2.38,3.86,5.57,12.38
129,2017-06-10,3.7,1.59,2.72,2.08,2.38,3.86,5.57,12.38
130,2017-06-11,3.7,1.59,2.72,2.08,2.38,3.86,5.57,12.38
131,2017-06-12,-13.61,-5.74,2.72,2.08,1.14,3.55,5.4,12.38
132,2017-06-13,-1.58,-5.74,0.76,2.08,2.15,3.76,5.54,12.34
133,2017-06-14,16.13,-5.74,6.69,4.58,2.15,4.07,5.74,12.44
134,2017-06-15,16.13,-5.74,6.69,4.58,2.15,4.07,5.74,12.44
135,2017-06-16,16.13,1.72,1.85,2.17,2.41,4.07,5.64,12.5
136,2017-06-17,16.13,1.72,1.85,2.17,2.41,4.07,5.64,12.5
137,2017-06-18,16.13,1.72,1.85,2.17,2.41,4.07,5.64,12.5
138,2017-06-19,2.37,2.28,1.85,2.17,2.53,3.94,5.72,12.5
139,2017-06-20,-9.6,2.28,-1.77,2.17,1.52,3.79,5.62,12.68
140,2017-06-21,-2.58,2.28,0.57,1.54,1.52,3.91,5.66,12.54
141,2017-06-22,-2.58,1.35,1.67,2.06,1.52,3.87,5.65,12.51
142,2017-06-23,-2.58,1.78,1.92,2.16,2.38,3.87,5.58,12.4
143,2017-06-24,-2.58,1.78,1.92,2.16,2.38,3.87,5.58,12.4
144,2017-06-25,-2.58,1.78,1.92,2.16,2.38,3.87,5.58,12.4
145,2017-06-26,14.99,8.48,1.92,2.16,3.47,4.0,5.65,12.4
146,2017-06-27,-2.11,8.48,0.6,2.16,1.97,3.64,5.43,12.16
147,2017-06-28,13.13,8.48,5.64,2.16,1.97,3.95,5.61,12.24
148,2017-06-29,13.13,1.99,2.08,2.16,1.97,3.78,5.48,12.23
149,2017-06-30,13.13,0.04,0.8,1.54,2.02,3.78,5.48,12.25
150,2017-07-01,13.13,0.04,0.8,1.54,2.02,3.78,5.48,12.25
151,2017-07-02,13.13,0.04,0.8,1.54,2.02,3.78,5.48,12.25
152,2017-07-03,6.37,3.99,0.8,1.54,2.63,3.89,5.64,12.25
153,2017-07-04,-0.38,3.99,1.16,1.54,2.09,3.8,5.58,12.39
154,2017-07-05,5.34,3.99,3.07,1.54,2.09,3.88,5.66,12.51
155,2017-07-06,5.34,5.21,4.24,3.2,2.09,3.97,5.74,12.66
156,2017-07-07,5.34,6.63,5.19,3.68,3.12,3.97,5.81,12.76
157,2017-07-08,5.34,6.63,5.19,3.68,3.12,3.97,5.81,12.76
158,2017-07-09,5.34,6.63,5.19,3.68,3.12,3.97,5.81,12.76
159,2017-07-10,11.91,6.82,5.19,3.68,3.17,4.06,5.79,12.76
160,2017-07-11,6.86,6.82,3.6,3.68,2.75,3.98,5.72,12.61
161,2017-07-12,16.89,6.82,6.98,4.58,2.75,3.98,5.86,12.83
162,2017-07-13,16.89,5.13,4.24,3.21,2.75,3.98,5.73,12.63
163,2017-07-14,16.89,7.59,4.24,4.04,3.25,3.98,5.79,12.52
164,2017-07-15,16.89,7.59,4.24,4.04,3.25,3.98,5.79,12.52
165,2017-07-16,16.89,7.59,4.24,4.04,3.25,3.98,5.79,12.52
166,2017-07-17,5.82,3.97,4.24,4.04,2.6,3.89,5.67,12.52
167,2017-07-18,11.25,3.97,5.14,4.04,3.05,4.01,5.73,12.62
168,2017-07-19,9.43,3.97,4.54,3.32,3.05,3.98,5.69,12.56
169,2017-07-20,9.43,6.43,5.04,3.57,3.05,3.98,5.66,12.51
170,2017-07-21,9.43,2.45,2.4,2.27,2.33,3.98,5.49,12.26
171,2017-07-22,9.43,2.45,2.4,2.27,2.33,3.98,5.49,12.26
172,2017-07-23,9.43,2.45,2.4,2.27,2.33,3.98,5.49,12.26
173,2017-07-24,-5.47,-1.62,2.4,2.27,1.67,3.65,5.44,12.26
174,2017-07-25,-5.24,-1.62,-0.27,2.27,1.73,3.68,5.47,12.23
175,2017-07-26,5.41,-1.62,3.3,2.75,1.73,3.88,5.56,12.36
176,2017-07-27,5.41,4.12,3.49,2.83,1.73,3.92,5.62,12.26
177,2017-07-28,5.41,4.58,3.79,2.98,2.72,3.92,5.58,12.39
178,2017-07-29,5.41,4.58,3.79,2.98,2.72,3.92,5.58,12.39
179,2017-07-30,5.41,4.58,3.79,2.98,2.72,3.92,5.58,12.39
180,2017-07-31,12.88,7.91,3.79,2.98,3.29,3.94,5.63,12.39
181,2017-08-01,7.12,7.91,3.84,2.98,2.72,3.81,5.52,12.39
182,2017-08-02,1.96,7.91,2.13,2.09,2.72,3.72,5.46,12.39
183,2017-08-03,1.96,3.63,3.16,2.61,2.72,3.74,5.47,12.2
184,2017-08-04,1.96,1.22,3.16,1.81,2.1,3.74,5.46,12.18
185,2017-08-05,1.96,1.22,3.16,1.81,2.1,3.74,5.46,12.18
186,2017-08-06,1.96,1.22,3.16,1.81,2.1,3.74,5.46,12.18
187,2017-08-07,2.67,2.62,3.16,1.81,2.38,3.75,5.49,12.18
188,2017-08-08,2.67,2.62,2.91,1.81,2.54,3.87,5.55,12.33
189,2017-08-09,-4.46,2.62,0.01,1.06,2.54,3.71,5.44,12.17
190,2017-08-10,-4.46,-1.07,-0.01,1.08,2.54,3.82,5.53,12.32
191,2017-08-11,-4.46,0.1,0.77,1.47,2.07,3.82,5.58,12.4
192,2017-08-12,-4.46,0.1,0.77,1.47,2.07,3.82,5.58,12.4
193,2017-08-13,-4.46,0.1,0.77,1.47,2.07,3.82,5.58,12.4
194,2017-08-14,-3.68,-0.71,0.77,1.47,1.95,3.88,5.58,12.4
195,2017-08-15,1.95,-0.71,2.1,1.47,2.47,4.01,5.68,12.54
196,2017-08-16,18.83,-0.71,7.75,1.47,2.47,4.3,5.85,12.8
197,2017-08-17,18.83,0.82,7.75,1.47,2.47,3.98,5.64,12.49
198,2017-08-18,18.83,4.93,4.02,3.12,2.94,3.98,5.69,12.56
199,2017-08-19,18.83,4.93,4.02,3.12,2.94,3.98,5.69,12.56
200,2017-08-20,18.83,4.93,4.02,3.12,2.94,3.98,5.69,12.56
201,2017-08-21,2.15,2.27,4.02,3.12,2.53,3.97,5.64,12.56
202,2017-08-22,-4.58,2.27,-0.04,3.12,1.99,3.86,5.62,12.45
203,2017-08-23,8.63,2.27,4.37,3.33,1.99,4.04,5.68,12.53
204,2017-08-24,8.63,5.09,4.15,3.21,1.99,3.96,5.64,12.47
205,2017-08-25,8.63,-0.07,0.72,1.49,2.07,3.96,5.51,12.29
206,2017-08-26,8.63,-0.07,0.72,1.49,2.07,3.96,5.51,12.29
207,2017-08-27,8.63,-0.07,0.72,1.49,2.07,3.96,5.51,12.29
208,2017-08-28,-1.38,0.49,0.72,1.49,2.19,3.78,5.53,12.29
209,2017-08-29,0.2,0.49,1.53,1.49,2.33,3.77,5.48,12.21
210,2017-08-30,6.16,0.49,3.51,2.88,2.33,3.8,5.45,12.16
211,2017-08-31,6.16,5.64,4.52,3.42,2.33,3.92,5.46,12.17
212,2017-09-01,6.16,3.81,3.33,2.83,2.81,3.92,5.4,12.09
213,2017-09-02,6.16,3.81,3.33,2.83,2.81,3.92,5.4,12.09
214,2017-09-03,6.16,3.81,3.33,2.83,2.81,3.92,5.4,12.09
215,2017-09-04,2.58,2.53,3.33,2.83,2.61,3.76,5.34,12.09
216,2017-09-05,10.69,2.53,5.19,2.83,3.24,3.86,5.4,11.87
217,2017-09-06,10.07,2.53,4.98,3.63,3.24,3.77,5.3,11.91
218,2017-09-07,10.07,2.53,4.98,3.63,3.24,3.77,5.3,11.91
219,2017-09-08,10.07,7.4,5.75,3.96,3.24,3.77,5.21,11.77
220,2017-09-09,10.07,7.4,5.75,3.96,3.24,3.77,5.21,11.77
221,2017-09-10,10.07,7.4,5.75,3.96,3.24,3.77,5.21,11.77
222,2017-09-11,0.56,1.53,5.75,3.96,2.27,3.47,5.04,11.77
223,2017-09-12,0.56,1.53,-3.42,3.96,2.27,3.16,4.8,11.3
224,2017-09-13,-4.51,1.53,0.1,1.13,2.27,3.31,4.87,11.22
225,2017-09-14,-4.51,5.0,4.14,3.15,2.27,3.49,4.91,11.27
226,2017-09-15,-4.51,5.94,4.75,3.45,2.95,3.49,4.85,10.99
227,2017-09-16,-4.51,5.94,4.75,3.45,2.95,3.49,4.85,10.99
228,2017-09-17,-4.51,5.94,4.75,3.45,2.95,3.49,4.85,10.99
229,2017-09-18,-0.01,1.14,4.75,3.45,2.15,3.33,4.74,10.99
230,2017-09-19,-1.14,1.14,1.15,3.45,2.1,3.4,4.75,11.01
231,2017-09-20,3.18,1.14,2.61,2.4,2.1,3.54,4.86,11.19
232,2017-09-21,3.18,-0.28,0.65,1.43,2.1,3.48,4.81,11.11
233,2017-09-22,3.18,4.3,3.74,3.02,2.81,3.48,4.87,11.21
234,2017-09-23,3.18,4.3,3.74,3.02,2.81,3.48,4.87,11.21
235,2017-09-24,3.18,4.3,3.74,3.02,2.81,3.48,4.87,11.21
236,2017-09-25,-5.84,-1.75,3.74,3.02,1.77,3.43,4.74,11.21
237,2017-09-26,-7.09,-1.75,3.74,3.02,1.65,3.36,4.66,11.07
238,2017-09-27,-4.87,-1.75,-0.15,1.05,1.65,3.5,4.76,11.03
239,2017-09-28,-4.87,4.79,3.98,3.12,1.65,3.72,4.88,11.21
240,2017-09-29,-4.87,6.69,5.24,3.73,3.11,3.72,4.89,11.22
241,2017-09-30,-4.87,6.69,5.24,3.73,3.11,3.72,4.89,11.22
242,2017-10-01,-4.87,6.69,5.24,3.73,3.11,3.72,4.89,11.22
243,2017-10-02,8.23,5.15,5.24,3.73,2.85,3.71,4.84,11.22
244,2017-10-03,8.23,5.15,5.24,3.73,2.96,3.71,4.76,10.83
245,2017-10-04,11.5,5.15,5.31,3.76,2.96,3.66,4.77,10.83
246,2017-10-05,11.5,-1.48,-0.19,1.0,2.96,3.36,4.56,10.83
247,2017-10-06,11.5,-2.16,-0.66,0.75,1.59,3.36,4.54,10.67
248,2017-10-07,11.5,-2.16,-0.66,0.75,1.59,3.36,4.54,10.67
249,2017-10-08,11.5,-2.16,-0.66,0.75,1.59,3.36,4.54,10.67
250,2017-10-09,-4.32,-0.99,-0.66,0.75,1.79,3.42,4.64,10.67
251,2017-10-10,2.21,-0.99,2.24,0.75,2.39,3.56,4.7,10.91
252,2017-10-11,3.33,-0.99,2.64,2.42,2.39,3.6,4.69,10.9
253,2017-10-12,3.33,-0.99,2.64,2.42,2.39,3.6,4.69,10.9
254,2017-10-13,3.33,5.12,4.17,3.17,2.88,3.6,4.71,10.93
255,2017-10-14,3.33,5.12,4.17,3.17,2.88,3.6,4.71,10.93
256,2017-10-15,3.33,5.12,4.17,3.17,2.88,3.6,4.71,10.93
257,2017-10-16,3.33,0.89,4.17,3.17,2.17,3.46,4.59,10.93
258,2017-10-17,-1.26,0.89,1.06,3.17,2.17,3.46,4.55,10.69
259,2017-10-18,5.88,0.89,3.44,2.82,2.17,3.57,4.62,10.77
260,2017-10-19,5.88,0.97,1.36,1.79,2.17,3.41,4.48,10.56
261,2017-10-20,5.88,-0.31,0.51,1.37,1.96,3.41,4.45,10.53
262,2017-10-21,5.88,-0.31,0.51,1.37,1.96,3.41,4.45,10.53
263,2017-10-22,5.88,-0.31,0.51,1.37,1.96,3.41,4.45,10.53
264,2017-10-23,-9.55,-3.51,0.51,1.37,1.44,3.27,4.43,10.53
265,2017-10-24,-18.44,-3.51,-4.67,1.37,0.74,3.13,4.34,10.15
266,2017-10-25,2.12,-3.51,2.21,2.24,0.74,3.53,4.61,10.38
267,2017-10-26,2.12,-3.51,-2.89,-0.29,0.74,3.23,4.43,10.3
268,2017-10-27,2.12,0.78,1.27,1.79,2.24,3.23,4.57,10.32
269,2017-10-28,2.12,0.78,1.27,1.79,2.24,3.23,4.57,10.32
270,2017-10-29,2.12,0.78,1.27,1.79,2.24,3.23,4.57,10.32
271,2017-10-30,5.16,3.76,1.27,1.79,2.74,3.59,4.69,10.32
272,2017-10-31,-7.04,3.76,-0.94,1.79,1.7,3.39,4.58,10.51
273,2017-11-01,5.99,3.76,3.44,2.9,1.7,3.67,4.75,10.77
274,2017-11-02,5.99,3.76,3.44,2.9,1.7,3.67,4.75,10.77
275,2017-11-03,5.99,-3.65,-1.71,0.3,1.49,3.67,4.6,10.74
276,2017-11-04,5.99,-3.65,-1.71,0.3,1.49,3.67,4.6,10.74
277,2017-11-05,5.99,-3.65,-1.71,0.3,1.49,3.67,4.6,10.74
278,2017-11-06,12.62,7.5,-1.71,0.3,3.4,3.83,4.9,10.74
279,2017-11-07,5.34,7.5,3.27,0.3,3.4,3.83,4.8,10.86
280,2017-11-08,10.74,7.5,5.11,3.74,3.4,3.82,4.92,11.05
281,2017-11-09,10.74,0.97,1.46,1.9,3.4,3.62,4.81,10.88
282,2017-11-10,10.74,-2.0,-0.51,0.93,1.85,3.62,4.8,10.86
283,2017-11-11,10.74,-2.0,-0.51,0.93,1.85,3.62,4.8,10.86
284,2017-11-12,10.74,-2.0,-0.51,0.93,1.85,3.62,4.8,10.86
285,2017-11-13,-7.96,-2.79,-0.51,0.93,1.73,3.53,4.83,10.86
286,2017-11-14,-3.15,-2.79,-0.51,0.93,2.12,3.6,4.86,8.98
287,2017-11-15,-3.15,-2.79,-0.51,0.93,2.12,3.6,4.86,8.98
288,2017-11-16,-3.15,3.62,3.19,2.85,2.12,3.76,4.97,9.11
289,2017-11-17,-3.15,6.89,5.38,3.95,3.39,3.76,5.04,9.11
290,2017-11-18,-3.15,6.89,5.38,3.95,3.39,3.76,5.04,9.11
291,2017-11-19,-3.15,6.89,5.38,3.95,3.39,3.76,5.04,9.11
292,2017-11-20,-3.15,6.89,5.38,3.95,3.39,3.76,5.04,9.11
293,2017-11-21,9.94,6.89,4.78,3.95,3.22,3.8,4.98,9.13
294,2017-11-22,11.78,6.89,5.41,3.95,3.22,3.82,4.94,8.9
295,2017-11-23,11.78,8.85,6.7,4.58,3.22,3.86,4.95,8.75
296,2017-11-24,11.78,4.83,4.02,3.21,2.94,3.86,4.84,8.6
297,2017-11-25,11.78,4.83,4.02,3.21,2.94,3.86,4.84,8.6
298,2017-11-26,11.78,4.83,4.02,3.21,2.94,3.86,4.84,8.6
299,2017-11-27,5.78,4.05,4.02,3.21,2.8,3.66,4.82,8.6
300,2017-11-28,7.73,4.05,4.06,3.21,2.99,3.66,4.83,8.73
301,2017-11-29,-2.51,4.05,0.65,1.56,2.99,3.5,4.74,8.6
302,2017-11-30,-2.51,-9.29,-5.4,-1.46,2.99,3.17,4.52,8.46
303,2017-12-01,-2.51,4.24,3.67,3.12,2.93,3.17,4.78,8.66
304,2017-12-02,-2.51,4.24,3.67,3.12,2.93,3.17,4.78,8.66
305,2017-12-03,-2.51,4.24,3.67,3.12,2.93,3.17,4.78,8.66
306,2017-12-04,10.71,6.63,3.67,3.12,3.28,3.68,4.78,8.66
307,2017-12-05,9.17,6.63,4.66,3.12,3.12,3.63,4.67,8.49
308,2017-12-06,-1.16,6.63,1.18,1.78,3.12,3.44,4.58,8.36
309,2017-12-07,-1.16,-7.94,-4.45,-1.02,3.12,3.14,4.34,8.17
310,2017-12-08,-1.16,0.86,1.44,1.98,2.35,3.14,4.52,8.12
311,2017-12-09,-1.16,0.86,1.44,1.98,2.35,3.14,4.52,8.12
312,2017-12-10,-1.16,0.86,1.44,1.98,2.35,3.14,4.52,8.12
313,2017-12-11,-3.9,-0.64,1.44,1.98,2.13,3.14,4.52,8.12
314,2017-12-12,-13.6,-0.64,-2.94,1.98,1.32,3.27,4.45,8.18
315,2017-12-13,3.29,-0.64,2.73,2.64,1.32,3.58,4.61,8.23
316,2017-12-14,3.29,-0.64,-1.6,0.5,1.32,3.36,4.46,8.18
317,2017-12-15,3.29,-0.64,5.44,4.03,3.52,3.36,4.75,7.04
318,2017-12-16,3.29,-0.64,5.44,4.03,3.52,3.36,4.75,7.04
319,2017-12-17,3.29,-0.64,5.44,4.03,3.52,3.36,4.75,7.04
320,2017-12-18,11.86,7.17,5.44,4.03,3.58,3.8,4.72,7.04
321,2017-12-19,-0.89,7.17,1.34,4.03,2.47,3.51,4.54,6.74
322,2017-12-20,2.88,7.17,2.6,2.55,2.47,3.59,4.49,6.66
323,2017-12-21,2.88,-0.8,0.36,1.42,2.47,3.45,4.38,6.6
324,2017-12-22,2.88,-2.76,-0.95,0.75,1.82,3.45,4.33,6.53
325,2017-12-23,2.88,-2.76,-0.95,0.75,1.82,3.45,4.33,6.53
326,2017-12-24,2.88,-2.76,-0.95,0.75,1.82,3.45,4.33,6.53
327,2017-12-25,2.88,-2.76,-0.95,0.75,1.82,3.45,4.33,6.53
328,2017-12-26,3.58,-2.76,2.79,0.75,2.78,3.58,4.43,6.53
329,2017-12-27,6.57,-2.76,3.79,3.11,2.78,3.63,4.48,6.6
330,2017-12-28,6.57,2.43,2.5,2.47,2.78,3.53,4.36,6.57
331,2017-12-29,6.57,2.43,2.5,2.47,2.78,3.53,4.36,6.57
332,2017-12-30,6.57,2.43,2.5,2.47,2.78,3.53,4.36,6.57
